Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() const [134]
[104]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float> const* const&) [104]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[105]    0.0    0.00    0.00       2         Clock::getTime() const [105]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_check_len(unsigned long, char const*) const [133]
[106]    0.0    0.00    0.00       2         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::max_size() const [106]
                0.00    0.00       2/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_get_Tp_allocator() const [88]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<cv::Point3_<float> > >::max_size(std::allocator<cv::Point3_<float> > const&) [111]
-----------------------------------------------
                0.00    0.00       1/2           HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
                0.00    0.00       1/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [143]
[107]    0.0    0.00    0.00       2         std::allocator<cv::Mat>::~allocator() [107]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<cv::Mat>::~new_allocator() [103]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [6]
                0.00    0.00       1/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::_M_default_initialize(unsigned long) [159]
[108]    0.0    0.00    0.00       2         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [108]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_base(unsigned long, std::allocator<cv::Point3_<float> > const&) [110]
[109]    0.0    0.00    0.00       2         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_create_storage(unsigned long) [109]
                0.00    0.00       2/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_allocate(unsigned long) [90]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(unsigned long, std::allocator<cv::Point3_<float> > const&) [170]
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
[110]    0.0    0.00    0.00       2         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_base(unsigned long, std::allocator<cv::Point3_<float> > const&) [110]
                0.00    0.00       2/3           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::_Vector_impl(std::allocator<cv::Point3_<float> > const&) [98]
                0.00    0.00       2/2           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_create_storage(unsigned long) [109]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::max_size() const [106]
[111]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<cv::Point3_<float> > >::max_size(std::allocator<cv::Point3_<float> > const&) [111]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<cv::Point3_<float> >::max_size() const [80]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
[112]    0.0    0.00    0.00       2         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() [112]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float>* const&) [87]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
[113]    0.0    0.00    0.00       2         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() [113]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float>* const&) [87]
-----------------------------------------------
                0.00    0.00       2/2           cv::Point3_<float>* std::__uninitialized_move_if_noexcept_a<cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> > >(cv::Point3_<float>*, cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&) [186]
[114]    0.0    0.00    0.00       2         cv::Point3_<float> const* std::__make_move_if_noexcept_iterator<cv::Point3_<float>, cv::Point3_<float> const*>(cv::Point3_<float>*) [114]
-----------------------------------------------
                0.00    0.00       2/2           std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
[115]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > std::__make_move_if_noexcept_iterator<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >) [115]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [204]
[116]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6lookup10arrayBuildE [116]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [117]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6lookup10arrayBuildE [116]
[117]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [117]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[118]    0.0    0.00    0.00       1         cv::Size_<int>::Size_(int, int) [118]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[119]    0.0    0.00    0.00       1         Hough<HoughCircle>::Hough() [119]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[120]    0.0    0.00    0.00       1         Hough<HoughCircle>::~Hough() [120]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[121]    0.0    0.00    0.00       1         lookup::buildArray() [121]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<cv::Mat> >::deallocate(std::allocator<cv::Mat>&, cv::Mat*, unsigned long) [150]
[122]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Mat>::deallocate(cv::Mat*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<cv::Mat> >::allocate(std::allocator<cv::Mat>&, unsigned long) [151]
[123]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Mat>::allocate(unsigned long, void const*) [123]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::max_size() const [131]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [138]
[124]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Mat>::new_allocator(__gnu_cxx::new_allocator<cv::Mat> const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cv::Mat>::allocator() [137]
[125]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Mat>::new_allocator() [125]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cv::Point3_<float> >::allocator() [139]
[126]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Point3_<float> >::new_allocator() [126]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::swap(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [167]
[127]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<cv::Point3_<float> > >::_S_on_swap(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&) [127]
                0.00    0.00       1/1           void std::__alloc_on_swap<std::allocator<cv::Point3_<float> > >(std::allocator<cv::Point3_<float> >&, std::allocator<cv::Point3_<float> >&) [173]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
[128]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<cv::Point3_<float> > >::_S_select_on_copy(std::allocator<cv::Point3_<float> > const&) [128]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<cv::Point3_<float> > >::select_on_container_copy_construction(std::allocator<cv::Point3_<float> > const&) [152]
-----------------------------------------------
                0.00    0.00       1/1           std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::random_access_iterator_tag) [172]
[129]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::difference_type __gnu_cxx::operator-<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [129]
                0.00    0.00       2/4086        __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::base() const [16]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[130]    0.0    0.00    0.00       1         cv::Mat::clone() const [130]
                0.00    0.00       1/52          cv::Mat::Mat() [51]
                0.00    0.00       1/4           cv::_OutputArray::_OutputArray(cv::Mat&) [84]
                0.00    0.00       1/2044        cv::_OutputArray::~_OutputArray() [24]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::allocate(unsigned long, void const*) [123]
[131]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cv::Mat>::max_size() const [131]
-----------------------------------------------
                0.00    0.00       1/1           std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
[132]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::get_allocator() const [132]
                0.00    0.00       1/4           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_get_Tp_allocator() const [88]
                0.00    0.00       1/5           std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [83]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_emplace_back_aux<cv::Point3_<float> >(cv::Point3_<float>&&) [163]
[133]    0.0    0.00    0.00       1         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_check_len(unsigned long, char const*) const [133]
                0.00    0.00       4/7           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::size() const [78]
                0.00    0.00       2/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::max_size() const [106]
                0.00    0.00       1/1           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
[134]    0.0    0.00    0.00       1         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() const [134]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float> const* const&) [104]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
[135]    0.0    0.00    0.00       1         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() const [135]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::__normal_iterator(cv::Point3_<float> const* const&) [104]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_shrink_to_fit() [162]
[136]    0.0    0.00    0.00       1         std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::capacity() const [136]
-----------------------------------------------
                0.00    0.00       1/1           HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
[137]    0.0    0.00    0.00       1         std::allocator<cv::Mat>::allocator() [137]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::new_allocator() [125]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [142]
[138]    0.0    0.00    0.00       1         std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [138]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::new_allocator(__gnu_cxx::new_allocator<cv::Mat> const&) [124]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[139]    0.0    0.00    0.00       1         std::allocator<cv::Point3_<float> >::allocator() [139]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Point3_<float> >::new_allocator() [126]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [188]
[140]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [140]
                0.00    0.00      50/100         cv::Mat* std::__addressof<cv::Mat>(cv::Mat&) [49]
                0.00    0.00      50/50          void std::_Destroy<cv::Mat>(cv::Mat*) [58]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [145]
[141]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [141]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<cv::Mat> >::allocate(std::allocator<cv::Mat>&, unsigned long) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [146]
[142]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [142]
                0.00    0.00       1/1           std::allocator<cv::Mat>::allocator(std::allocator<cv::Mat> const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [147]
[143]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [143]
                0.00    0.00       1/2           std::allocator<cv::Mat>::~allocator() [107]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [147]
[144]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [144]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<cv::Mat> >::deallocate(std::allocator<cv::Mat>&, cv::Mat*, unsigned long) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [146]
[145]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [145]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [160]
[146]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [146]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [142]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [6]
[147]    0.0    0.00    0.00       1         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [147]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [143]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::swap(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [167]
[148]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::_M_swap_data(std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl&) [148]
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<cv::Point3_<float>*>, std::is_move_assignable<cv::Point3_<float>*> >::value, void>::type std::swap<cv::Point3_<float>*>(cv::Point3_<float>*&, cv::Point3_<float>*&) [102]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, void>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::allocator<cv::Point3_<float> > const&) [169]
[149]    0.0    0.00    0.00       1         std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_base(std::allocator<cv::Point3_<float> > const&) [149]
                0.00    0.00       1/3           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_Vector_impl::_Vector_impl(std::allocator<cv::Point3_<float> > const&) [98]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [144]
[150]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<cv::Mat> >::deallocate(std::allocator<cv::Mat>&, cv::Mat*, unsigned long) [150]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::deallocate(cv::Mat*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [141]
[151]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<cv::Mat> >::allocate(std::allocator<cv::Mat>&, unsigned long) [151]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cv::Mat>::allocate(unsigned long, void const*) [123]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<cv::Point3_<float> > >::_S_select_on_copy(std::allocator<cv::Point3_<float> > const&) [128]
[152]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<cv::Point3_<float> > >::select_on_container_copy_construction(std::allocator<cv::Point3_<float> > const&) [152]
                0.00    0.00       1/5           std::allocator<cv::Point3_<float> >::allocator(std::allocator<cv::Point3_<float> > const&) [83]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::_M_shrink_to_fit() [162]
[153]    0.0    0.00    0.00       1         std::__shrink_to_fit_aux<std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >, true>::_S_do_it(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [153]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > std::__make_move_if_noexcept_iterator<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >) [115]
                0.00    0.00       1/1           std::_Vector_base<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::get_allocator() const [132]
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() [112]
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() [113]
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, void>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, std::allocator<cv::Point3_<float> > const&) [169]
                0.00    0.00       1/3           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~vector() [101]
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::swap(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) [167]
                0.00    0.00       1/6           std::allocator<cv::Point3_<float> >::~allocator() [81]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [175]
[154]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [154]
                0.00    0.00    1021/1021        bool __gnu_cxx::operator!=<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [40]
                0.00    0.00    1020/1020        __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator*() const [42]
                0.00    0.00    1020/4040        cv::Point3_<float>* std::__addressof<cv::Point3_<float> >(cv::Point3_<float>&) [20]
                0.00    0.00    1020/2020        void std::_Construct<cv::Point3_<float>, cv::Point3_<float> const&>(cv::Point3_<float>*, cv::Point3_<float> const&) [38]
                0.00    0.00    1020/1020        __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator++() [41]
-----------------------------------------------
                0.00    0.00       1/1           cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [176]
[155]    0.0    0.00    0.00       1         cv::Point3_<float>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*) [155]
                0.00    0.00    1021/2042        bool __gnu_cxx::operator!=<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [25]
                0.00    0.00    1020/2040        __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator*() const [37]
